sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:original_source_concept_id,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
1053.2,Tinnitus (finding),-1,,1053,1.00,UNCHECKED,UNREVIEWED,,0,377575,Tinnitus,Observation,MAPS_TO,,<auto>,1758626820501,
850.1,Intrauterine contraceptive device (physical object),-1,,850,1.00,UNCHECKED,UNREVIEWED,,0,40355609,Intrauterine contraceptive device,Device,MAPS_TO,,<auto>,1758626820523,
1118,Former smoker,-1,,1118,1.00,UNCHECKED,UNREVIEWED,,0,45883458,Former smoker,Meas Value,MAPS_TO,,<auto>,1758626821111,
745,Dizziness and giddiness (finding),-1,,745,1.00,UNCHECKED,UNREVIEWED,,0,433316,Dizziness and giddiness,Condition,MAPS_TO,,<auto>,1758626821218,
152,"Urinary crystal, amorphous urate (finding)",-1,,152,1.00,UNCHECKED,UNREVIEWED,,0,4019365,"Urinary crystal, amorphous urate",Condition,MAPS_TO,,<auto>,1758626821356,
861,Senile dementia (disorder),-1,,861,1.00,UNCHECKED,UNREVIEWED,,0,4048875,Senile dementia,Condition,MAPS_TO,,<auto>,1758626821500,
1014,Early Infant Diagnosis Visit,-1,,1014,0.53,UNCHECKED,UNREVIEWED,,0,4234469,Diagnosis,Observation,MAPS_TO,,<auto>,1758626821514,
780,Hypertrophy of tonsils (disorder),-1,,780,1.00,UNCHECKED,UNREVIEWED,,0,28457,Hypertrophy of tonsils,Condition,MAPS_TO,,<auto>,1758626821760,
1119,Smoker (finding),-1,,1119,0.70,UNCHECKED,UNREVIEWED,,0,4026923,Smokes in bed,Observation,MAPS_TO,,<auto>,1758626821760,
1222.1,Booster vaccination (procedure),-1,,1222,1.00,UNCHECKED,UNREVIEWED,,0,4230536,Booster vaccination,Procedure,MAPS_TO,,<auto>,1758626821776,
1015,Pre-ART Visit,-1,,1015,0.55,UNCHECKED,UNREVIEWED,,0,41946443,La Mure-Argens,Geography,MAPS_TO,,<auto>,1758626822066,
1733,Inversion of uterus (disorder),-1,,1733,1.00,UNCHECKED,UNREVIEWED,,0,196765,Uterine inversion,Condition,MAPS_TO,,<auto>,1758626822127,
862,Edema (finding),-1,,862,1.00,UNCHECKED,UNREVIEWED,,0,433595,Edema,Condition,MAPS_TO,,<auto>,1758626822288,
746,Dribbling of urine (finding),-1,,746,1.00,UNCHECKED,UNREVIEWED,,0,200848,Dribbling of urine,Condition,MAPS_TO,,<auto>,1758626822327,
988,Lymph node observable (observable entity),-1,,988,1.00,UNCHECKED,UNREVIEWED,,0,4238453,Lymph node observable,Observation,MAPS_TO,,<auto>,1758626822436,
375,Infection of upper respiratory tract caused by severe acute respiratory syndrome coronavirus 2 (disorder),-1,,375,1.00,UNCHECKED,UNREVIEWED,,0,37310286,Infection of upper respiratory tract caused by SARS-CoV-2,Condition,MAPS_TO,,<auto>,1758626822477,
1054,Currently not sexually active (finding),-1,,1054,1.00,UNCHECKED,UNREVIEWED,,0,4012376,Currently not sexually active,Observation,MAPS_TO,,<auto>,1758626822643,
781,Hyperuricemia (disorder),-1,,781,1.00,UNCHECKED,UNREVIEWED,,0,4147761,Hyperuricemia,Condition,MAPS_TO,,<auto>,1758626823010,
1120.1,Narcotic drug user (finding),-1,,1120,1.00,UNCHECKED,UNREVIEWED,,0,4323272,Narcotic drug user,Condition,MAPS_TO,,<auto>,1758626823112,
1734,Urolithiasis (disorder),-1,,1734,1.00,UNCHECKED,UNREVIEWED,,0,4319447,Urolithiasis,Condition,MAPS_TO,,<auto>,1758626823319,
153,"Urinary crystal, ammonium urate (finding)",-1,,153,1.00,UNCHECKED,UNREVIEWED,,0,4012082,"Urinary crystal, ammonium urate",Condition,MAPS_TO,,<auto>,1758626823441,
945,Physical findings of Ears and Nose and Mouth and Throat Narrative,-1,,945,1.00,UNCHECKED,UNREVIEWED,,0,3007185,Physical findings of Ears and Nose and Mouth and Throat Narrative,Measurement,MAPS_TO,,<auto>,1758626823613,
1016,Antiretroviral Treatment Visit,-1,,1016,0.64,UNCHECKED,UNREVIEWED,,0,35625641,Antiretroviral,Observation,MAPS_TO,,<auto>,1758626823957,
863,Uses contraception (finding),-1,,863,1.00,UNCHECKED,UNREVIEWED,,0,4027509,Uses contraception,Observation,MAPS_TO,,<auto>,1758626824012,
782,Hypospadias (disorder),-1,,782,1.00,UNCHECKED,UNREVIEWED,,0,196528,Hypospadias,Condition,MAPS_TO,,<auto>,1758626824046,
1055,Urethral discharge (finding),-1,,1055,1.00,UNCHECKED,UNREVIEWED,,0,196821,Urethral discharge,Observation,MAPS_TO,,<auto>,1758626824147,
154,Color of Stool,-1,,154,1.00,UNCHECKED,UNREVIEWED,,0,4065548,Color of stool,Measurement,MAPS_TO,,<auto>,1758626824155,
747,Abnormal uterine bleeding (disorder),-1,,747,1.00,UNCHECKED,UNREVIEWED,,0,45757810,Abnormal uterine bleeding,Condition,MAPS_TO,,<auto>,1758626824541,
1019,Pharmacy Visit,-1,,1019,1.00,UNCHECKED,UNREVIEWED,,0,581458,Pharmacy visit,Visit,MAPS_TO,,<auto>,1758626824544,
989,Physical findings of Abdomen Narrative,-1,,989,1.00,UNCHECKED,UNREVIEWED,,0,3037482,Physical findings of Abdomen Narrative,Measurement,MAPS_TO,,<auto>,1758626824620,
864,Seizure (finding),-1,,864,1.00,UNCHECKED,UNREVIEWED,,0,377091,Seizure,Condition,MAPS_TO,,<auto>,1758626824783,
155,Appearance of Stool,-1,,155,1.00,UNCHECKED,UNREVIEWED,,0,4266626,Appearance of stool,Measurement,MAPS_TO,,<auto>,1758626825109,
748,Dyssomnia (disorder),-1,,748,1.00,UNCHECKED,UNREVIEWED,,0,435657,Dyssomnia,Condition,MAPS_TO,,<auto>,1758626825411,
1034,Diagnosis order,-1,,1034,0.86,UNCHECKED,UNREVIEWED,,0,4234469,Diagnosis,Observation,MAPS_TO,,<auto>,1758626825513,
1056,In the past (qualifier value),-1,,1056,1.00,UNCHECKED,UNREVIEWED,,0,4132507,Past,Observation,MAPS_TO,,<auto>,1758626825715,
865,Bleeding from nose (finding),-1,,865,1.00,UNCHECKED,UNREVIEWED,,0,4096682,Bleeding from nose,Condition,MAPS_TO,,<auto>,1758626825817,
1120.2,Harmful pattern of use of psychoactive substance (disorder),-1,,1120,0.70,UNCHECKED,UNREVIEWED,,0,37110444,Harmful pattern of use of nicotine,Condition,MAPS_TO,,<auto>,1758626826098,
990,Mass of testicle (finding),-1,,990,1.00,UNCHECKED,UNREVIEWED,,0,4339088,Testicular mass,Condition,MAPS_TO,,<auto>,1758626826098,
376.1,Acute disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),-1,,376,1.00,UNCHECKED,UNREVIEWED,,0,605554,Acute COVID-19,Condition,MAPS_TO,,<auto>,1758626826314,
749,Ear problem (finding),-1,,749,1.00,UNCHECKED,UNREVIEWED,,0,4114472,Ear problem,Condition,MAPS_TO,,<auto>,1758626826356,
783,Uses oral contraception (finding),-1,,783,1.00,UNCHECKED,UNREVIEWED,,0,4241216,Uses oral contraception,Observation,MAPS_TO,,<auto>,1758626826375,
946,General examination finding (observable entity),-1,,946,1.00,UNCHECKED,UNREVIEWED,,0,4158467,General examination finding,Observation,MAPS_TO,,<auto>,1758626826474,
1057,Current (qualifier value),-1,,1057,1.00,UNCHECKED,UNREVIEWED,,0,4034855,Current,Observation,MAPS_TO,,<auto>,1758626826813,
1038,Detailed location information,-1,,1038,0.56,UNCHECKED,UNREVIEWED,,0,44803685,Information,Observation,MAPS_TO,,<auto>,1758626826939,
66,HIV 1 RNA [#/volume] (viral load) in Specimen by NAA with probe detection,-1,,66,1.00,UNCHECKED,UNREVIEWED,,0,3038207,HIV 1 RNA [#/volume] (viral load) in Specimen by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1758626826964,
866,Flaring of alae nasi (finding),-1,,866,1.00,UNCHECKED,UNREVIEWED,,0,4065731,Flaring of alae nasi,Condition,MAPS_TO,,<auto>,1758626827135,
1222.2,Administration of vaccine product against severe acute respiratory syndrome coronavirus 2 (procedure),-1,,1222,0.82,UNCHECKED,UNREVIEWED,,0,37163567,SARS-CoV-2 breakthrough infection,Condition,MAPS_TO,,<auto>,1758626827452,
750,Epigastric pain (finding),-1,,750,1.00,UNCHECKED,UNREVIEWED,,0,197381,Epigastric pain,Condition,MAPS_TO,,<auto>,1758626827475,
156,Bacteria identified in Stool by Culture,-1,,156,1.00,UNCHECKED,UNREVIEWED,,0,3025941,Bacteria identified in Stool by Culture,Measurement,MAPS_TO,,<auto>,1758626827485,
1121,Harmful pattern of use of opioid (disorder),-1,,1121,0.88,UNCHECKED,UNREVIEWED,,0,35610540,Harmful use of opioid,Condition,MAPS_TO,,<auto>,1758626828111,
1223,Vaccine (substance),-1,,1223,0.81,UNCHECKED,UNREVIEWED,,0,4299925,Urine,Observation,MAPS_TO,,<auto>,1758626828271,
751,Excessive sweating (finding),-1,,751,1.00,UNCHECKED,UNREVIEWED,,0,4203638,Excessive sweating,Condition,MAPS_TO,,<auto>,1758626828497,
991,Referral to diagnostic radiographer (procedure),-1,,991,1.00,UNCHECKED,UNREVIEWED,,0,4143129,Referral to diagnostic radiographer,Observation,MAPS_TO,,<auto>,1758626828622,
784,Increased frequency of urination (finding),-1,,784,1.00,UNCHECKED,UNREVIEWED,,0,4012368,Increased frequency of urination,Observation,MAPS_TO,,<auto>,1758626828669,
867,Nausea and vomiting (disorder),-1,,867,1.00,UNCHECKED,UNREVIEWED,,0,27674,Nausea and vomiting,Condition,MAPS_TO,,<auto>,1758626828669,
1122.1,Swelling (finding),-1,,1122,1.00,UNCHECKED,UNREVIEWED,,0,4275722,Swelling,Condition,MAPS_TO,,<auto>,1758626828741,
376.2,Viral respiratory infection (disorder),-1,,376,1.00,UNCHECKED,UNREVIEWED,,0,4193169,Viral respiratory infection,Condition,MAPS_TO,,<auto>,1758626828759,
1039,Maternal and child health program,-1,,1039,0.69,UNCHECKED,UNREVIEWED,,0,4331898,Child health procedures,Observation,MAPS_TO,,<auto>,1758626828761,
1058,Finding relating to alcohol drinking behavior (finding),-1,,1058,1.00,UNCHECKED,UNREVIEWED,,0,4042860,Finding relating to alcohol drinking behavior,Observation,MAPS_TO,,<auto>,1758626828916,
1047,reuse,-1,,1047,0.92,UNCHECKED,UNREVIEWED,,0,41939630,Creuse,Geography,MAPS_TO,,<auto>,1758626828970,
67.1,Hepatic function 1996 panel - Serum or Plasma,-1,,67,1.00,UNCHECKED,UNREVIEWED,,0,3026863,Hepatic function 1996 panel - Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626829150,
157,Glucose tolerance test (procedure),-1,,157,1.00,UNCHECKED,UNREVIEWED,,0,4012477,Glucose tolerance test,Measurement,MAPS_TO,,<auto>,1758626829429,
947,Clinical history/examination observable (observable entity),-1,,947,1.00,UNCHECKED,UNREVIEWED,,0,4181664,Clinical history/examination observable,Observation,MAPS_TO,,<auto>,1758626829513,
1122.2,Multiple lumps (finding),-1,,1122,1.00,UNCHECKED,UNREVIEWED,,0,4086688,Multiple lumps,Condition,MAPS_TO,,<auto>,1758626829623,
1111,Daily cigarette use,-1,,1111,0.81,UNCHECKED,UNREVIEWED,,0,37171454,Uses electronic cigarette daily,Observation,MAPS_TO,,<auto>,1758626829834,
868,Bulging fontanelle (finding),-1,,868,1.00,UNCHECKED,UNREVIEWED,,0,4011769,Bulging fontanelle,Condition,MAPS_TO,,<auto>,1758626829869,
785,Mental disorder (disorder),-1,,785,1.00,UNCHECKED,UNREVIEWED,,0,432586,Mental disorder,Condition,MAPS_TO,,<auto>,1758626829968,
993,Date of event (observable entity),-1,,993,1.00,UNCHECKED,UNREVIEWED,,0,4208903,Date of event,Observation,MAPS_TO,,<auto>,1758626830179,
752,Excessive tear production (finding),-1,,752,1.00,UNCHECKED,UNREVIEWED,,0,4166890,Excessive tear production,Condition,MAPS_TO,,<auto>,1758626830458,
869,Neck pain (finding),-1,,869,1.00,UNCHECKED,UNREVIEWED,,0,24134,Neck pain,Condition,MAPS_TO,,<auto>,1758626830565,
376.3,Acute respiratory disease (disorder),-1,,376,1.00,UNCHECKED,UNREVIEWED,,0,4006969,Acute respiratory disease,Condition,MAPS_TO,,<auto>,1758626830587,
1148,History of HIV test,-1,,1148,0.58,UNCHECKED,UNREVIEWED,,0,4230566,Family history of human immunodeficiency virus infection,Observation,MAPS_TO,,<auto>,1758626830673,
948,Sequelae of disorders (disorder),-1,,948,1.00,UNCHECKED,UNREVIEWED,,0,4201705,Sequela of disorder,Condition,MAPS_TO,,<auto>,1758626830844,
1155,Never,-1,,1155,1.00,UNCHECKED,UNREVIEWED,,0,45876662,Never,Meas Value,MAPS_TO,,<auto>,1758626830900,
158,White blood cell test (procedure),-1,,158,1.00,UNCHECKED,UNREVIEWED,,0,4097906,White blood cell test,Measurement,MAPS_TO,,<auto>,1758626831060,
1122.3,Mass of body region (finding),-1,,1122,1.00,UNCHECKED,UNREVIEWED,,0,4113999,Mass of body region,Condition,MAPS_TO,,<auto>,1758626831087,
1059,Qualifier for certainty of diagnosis (qualifier value),-1,,1059,1.00,UNCHECKED,UNREVIEWED,,0,4021919,Qualifier for certainty of diagnosis,Meas Value,MAPS_TO,,<auto>,1758626831152,
67.2,Hepatic function 2000 panel - Serum or Plasma,-1,,67,1.00,UNCHECKED,UNREVIEWED,,0,3013094,Hepatic function 2000 panel - Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626831346,
1224,Therapeutic substance expiration date (observable entity),-1,,1224,1.00,UNCHECKED,UNREVIEWED,,0,4141826,Therapeutic substance expiration date,Measurement,MAPS_TO,,<auto>,1758626831395,
753,Exophthalmos (disorder),-1,,753,1.00,UNCHECKED,UNREVIEWED,,0,436700,Exophthalmos,Condition,MAPS_TO,,<auto>,1758626831527,
994,Physical findings of Chest Narrative,-1,,994,1.00,UNCHECKED,UNREVIEWED,,0,3016331,Physical findings of Chest Narrative,Measurement,MAPS_TO,,<auto>,1758626832125,
754,Fatigue (finding),-1,,754,1.00,UNCHECKED,UNREVIEWED,,0,4223659,Fatigue,Observation,MAPS_TO,,<auto>,1758626832364,
949,Active problem (qualifier value),-1,,949,1.00,UNCHECKED,UNREVIEWED,,0,4214693,Active problem,Observation,MAPS_TO,,<auto>,1758626832413,
1060,Likely outcome (qualifier value),-1,,1060,1.00,UNCHECKED,UNREVIEWED,,0,4132641,Likely outcome,Observation,MAPS_TO,,<auto>,1758626832446,
1199,Current immunization orders,-1,,1199,0.71,UNCHECKED,UNREVIEWED,,0,706380,Immunization,Meas Value,MAPS_TO,,<auto>,1758626832621,
870,Time symptom lasts (observable entity),-1,,870,1.00,UNCHECKED,UNREVIEWED,,0,4037328,Time symptom lasts,Observation,MAPS_TO,,<auto>,1758626832622,
786,Patient referral for dental care (procedure),-1,,786,1.00,UNCHECKED,UNREVIEWED,,0,4304200,Patient referral for dental care,Observation,MAPS_TO,,<auto>,1758626832798,
159,General health panel (procedure),-1,,159,1.00,UNCHECKED,UNREVIEWED,,0,4101715,General health panel,Measurement,MAPS_TO,,<auto>,1758626832885,
1123,History of pneumonia (situation),-1,,1123,0.66,UNCHECKED,UNREVIEWED,,0,4166732,No history of procedure,Observation,MAPS_TO,,<auto>,1758626833007,
68,Glucose [Mass/volume] in Serum or Plasma,-1,,68,1.00,UNCHECKED,UNREVIEWED,,0,3004501,Glucose [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626833265,
950,Observable entity (observable entity),-1,,950,1.00,UNCHECKED,UNREVIEWED,,0,4181663,Observable entity,Observation,MAPS_TO,,<auto>,1758626833539,
1124,Pain (finding),-1,,1124,1.00,UNCHECKED,UNREVIEWED,,0,4329041,Pain,Condition,MAPS_TO,,<auto>,1758626833610,
1225,Procedure related observable (observable entity),-1,,1225,1.00,UNCHECKED,UNREVIEWED,,0,4219540,Procedure related observable,Observation,MAPS_TO,,<auto>,1758626833717,
160,Turbid urine (finding),-1,,160,1.00,UNCHECKED,UNREVIEWED,,0,4055817,Turbid urine,Condition,MAPS_TO,,<auto>,1758626833782,
1209,Immunization sequence number,-1,,1209,0.62,UNCHECKED,UNREVIEWED,,0,706380,Immunization,Meas Value,MAPS_TO,,<auto>,1758626833998,
1061,Disorder confirmed (situation),-1,,1061,1.00,UNCHECKED,UNREVIEWED,,0,4194404,Disorder confirmed,Condition,MAPS_TO,,<auto>,1758626834150,
995,Inguinal lymph node group (body structure),-1,,995,1.00,UNCHECKED,UNREVIEWED,,0,4075256,Inguinal lymph node group,Spec Anatomic Site,MAPS_TO,,<auto>,1758626834259,
756.1,Contraception status (finding),-1,,756,1.00,UNCHECKED,UNREVIEWED,,0,4086927,Contraception status,Observation,MAPS_TO,,<auto>,1758626834277,
377,Disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),-1,,377,1.00,UNCHECKED,UNREVIEWED,,0,37311061,COVID-19,Condition,MAPS_TO,,<auto>,1758626834290,
871,Urogenital observable (observable entity),-1,,871,1.00,UNCHECKED,UNREVIEWED,,0,4270122,Urogenital observable,Observation,MAPS_TO,,<auto>,1758626834470,
161,Cloudy urine (finding),-1,,161,1.00,UNCHECKED,UNREVIEWED,,0,4298419,Cloudy urine,Condition,MAPS_TO,,<auto>,1758626834648,
1125,Abdominal pain (finding),-1,,1125,1.00,UNCHECKED,UNREVIEWED,,0,200219,Abdominal pain,Condition,MAPS_TO,,<auto>,1758626834815,
1211,Vaccination date,-1,,1211,0.79,UNCHECKED,UNREVIEWED,,0,4144375,Active immunization,Procedure,MAPS_TO,,<auto>,1758626835012,
951,Adverse reaction (disorder),-1,,951,1.00,UNCHECKED,UNREVIEWED,,0,4105886,Adverse reaction,Observation,MAPS_TO,,<auto>,1758626835098,
787,Referral to ophthalmology service (procedure),-1,,787,1.00,UNCHECKED,UNREVIEWED,,0,4084691,Referral to ophthalmology service,Observation,MAPS_TO,,<auto>,1758626835289,
1062,Vaginal discharge (finding),-1,,1062,1.00,UNCHECKED,UNREVIEWED,,0,4155070,Vaginal discharge,Condition,MAPS_TO,,<auto>,1758626835415,
69,Urea nitrogen [Moles/volume] in Serum or Plasma,-1,,69,1.00,UNCHECKED,UNREVIEWED,,0,3024641,Urea nitrogen [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1758626835705,
162,Urine looks clear (finding),-1,,162,1.00,UNCHECKED,UNREVIEWED,,0,4055816,Urine looks clear,Condition,MAPS_TO,,<auto>,1758626835890,
872,Nocturnal muscle cramp (finding),-1,,872,1.00,UNCHECKED,UNREVIEWED,,0,45757511,Nocturnal muscle cramp,Condition,MAPS_TO,,<auto>,1758626835945,
996,Family planning observable (observable entity),-1,,996,1.00,UNCHECKED,UNREVIEWED,,0,4309841,Family planning observable,Observation,MAPS_TO,,<auto>,1758626836120,
1063,Vaginal pain (finding),-1,,1063,1.00,UNCHECKED,UNREVIEWED,,0,4244072,Vaginal pain,Condition,MAPS_TO,,<auto>,1758626836522,
1230,Patient Identification Photo,-1,,1230,0.80,UNCHECKED,UNREVIEWED,,0,4162863,Patient identification,Observation,MAPS_TO,,<auto>,1758626836575,
1126,Abdominal distension (finding),-1,,1126,0.77,UNCHECKED,UNREVIEWED,,0,4012079,Abdominal distension symptom,Condition,MAPS_TO,,<auto>,1758626836633,
756.2,Uses combined oral contraception (finding),-1,,756,1.00,UNCHECKED,UNREVIEWED,,0,4149367,Uses combined oral contraception,Observation,MAPS_TO,,<auto>,1758626836673,
873,Night sweats (finding),-1,,873,1.00,UNCHECKED,UNREVIEWED,,0,4181178,Night sweats,Condition,MAPS_TO,,<auto>,1758626836763,
952,Moderate to severe (qualifier value),-1,,952,1.00,UNCHECKED,UNREVIEWED,,0,4155158,Moderate to severe,Observation,MAPS_TO,,<auto>,1758626836880,
163,Finding of turbidity of fluid (finding),-1,,163,1.00,UNCHECKED,UNREVIEWED,,0,4275180,Turbidity of fluid - finding,Condition,MAPS_TO,,<auto>,1758626837079,
1249,Amlodipine & Atenolol,-1,,1249,0.65,UNCHECKED,UNREVIEWED,,0,1332418,amlodipine,Drug,MAPS_TO,,<auto>,1758626837500,
70,Erythrocyte sedimentation rate,-1,,70,1.00,UNCHECKED,UNREVIEWED,,0,3015183,Erythrocyte sedimentation rate,Measurement,MAPS_TO,,<auto>,1758626837643,
788,Referral to postnatal clinic (procedure),-1,,788,1.00,UNCHECKED,UNREVIEWED,,0,4082067,Referral to postnatal clinic,Observation,MAPS_TO,,<auto>,1758626837691,
875,Numbness of foot (finding),-1,,875,1.00,UNCHECKED,UNREVIEWED,,0,4206594,Numbness of foot,Condition,MAPS_TO,,<auto>,1758626837722,
1127.1,Has drooping eyelids (finding),-1,,1127,1.00,UNCHECKED,UNREVIEWED,,0,4147320,Has drooping eyelids,Condition,MAPS_TO,,<auto>,1758626837739,
757,Pruritic disorder (disorder),-1,,757,1.00,UNCHECKED,UNREVIEWED,,0,136184,Pruritic disorder,Condition,MAPS_TO,,<auto>,1758626837955,
997,Family planning observable (observable entity),-1,,997,1.00,UNCHECKED,UNREVIEWED,,0,4309841,Family planning observable,Observation,MAPS_TO,,<auto>,1758626837975,
1253,Amoxicillin & Cloxacillin,-1,,1253,0.59,UNCHECKED,UNREVIEWED,,0,1800835,cloxacillin,Drug,MAPS_TO,,<auto>,1758626838273,
378,Suspected disease caused by Severe acute respiratory coronavirus 2 (situation),-1,,378,1.00,UNCHECKED,UNREVIEWED,,0,37311060,Suspected COVID-19,Observation,MAPS_TO,,<auto>,1758626838515,
164,Brown color (qualifier value),-1,,164,1.00,UNCHECKED,UNREVIEWED,,0,4153957,Brown color,Meas Value,MAPS_TO,,<auto>,1758626838543,
953,Mild to moderate (qualifier value),-1,,953,1.00,UNCHECKED,UNREVIEWED,,0,4162847,Mild to moderate,Observation,MAPS_TO,,<auto>,1758626838581,
1226,Vaccine product containing only Measles morbillivirus and Rubella virus antigens (medicinal product),-1,,1226,0.71,UNCHECKED,UNREVIEWED,,0,4099280,Adverse reaction to measles and mumps and rubella vaccine,Observation,MAPS_TO,,<auto>,1758626838585,
1064,"Viral hepatitis, type A (disorder)",-1,,1064,1.00,UNCHECKED,UNREVIEWED,,0,4223947,"Viral hepatitis, type A",Condition,MAPS_TO,,<auto>,1758626838625,
876,Numbness of hand (finding),-1,,876,1.00,UNCHECKED,UNREVIEWED,,0,4206590,Numbness of hand,Condition,MAPS_TO,,<auto>,1758626838820,
1127.2,Ptosis of eyelid (disorder),-1,,1127,1.00,UNCHECKED,UNREVIEWED,,0,374044,Ptosis of eyelid,Condition,MAPS_TO,,<auto>,1758626839012,
758,Discharge from eye (finding),-1,,758,1.00,UNCHECKED,UNREVIEWED,,0,4080696,Discharge from eye,Condition,MAPS_TO,,<auto>,1758626839147,
1288,Clotrimazole & Lignocaine,-1,,1288,0.59,UNCHECKED,UNREVIEWED,,0,1000632,clotrimazole,Drug,MAPS_TO,,<auto>,1758626839254,
71,MCV [Entitic volume] by Automated count,-1,,71,1.00,UNCHECKED,UNREVIEWED,,0,3023599,MCV [Entitic volume] by Automated count,Measurement,MAPS_TO,,<auto>,1758626839462,
877,Oliguria (finding),-1,,877,1.00,UNCHECKED,UNREVIEWED,,0,4306451,Oliguria,Condition,MAPS_TO,,<auto>,1758626839593,
165,Black color (qualifier value),-1,,165,1.00,UNCHECKED,UNREVIEWED,,0,4153955,Black color,Meas Value,MAPS_TO,,<auto>,1758626839893,
759,Otorrhea (disorder),-1,,759,1.00,UNCHECKED,UNREVIEWED,,0,378160,Otorrhea,Condition,MAPS_TO,,<auto>,1758626840164,
1065,Visual disturbance (disorder),-1,,1065,1.00,UNCHECKED,UNREVIEWED,,0,374034,Visual disturbance,Condition,MAPS_TO,,<auto>,1758626840370,
878,Objective Narrative,-1,,878,1.00,UNCHECKED,UNREVIEWED,,0,40763910,Objective Narrative,Observation,MAPS_TO,,<auto>,1758626840523,
998,Adverse reaction caused by drug (disorder),-1,,998,1.00,UNCHECKED,UNREVIEWED,,0,441207,Adverse reaction to drug,Observation,MAPS_TO,,<auto>,1758626840531,
1128,Abnormal posture (finding),-1,,1128,1.00,UNCHECKED,UNREVIEWED,,0,439935,Abnormal posture,Condition,MAPS_TO,,<auto>,1758626840603,
954,Symptom severity level (observable entity),-1,,954,1.00,UNCHECKED,UNREVIEWED,,0,4226672,Symptom severity level,Observation,MAPS_TO,,<auto>,1758626840613,
789,Nonspecific syndrome suggestive of viral illness (finding),-1,,789,1.00,UNCHECKED,UNREVIEWED,,0,40493255,Viral syndrome,Condition,MAPS_TO,,<auto>,1758626840938,
1066,Dead (finding),-1,,1066,1.00,UNCHECKED,UNREVIEWED,,0,434489,Dead,Observation,MAPS_TO,,<auto>,1758626840983,
760,Fever with chills (finding),-1,,760,1.00,UNCHECKED,UNREVIEWED,,0,4164645,Fever with chills,Condition,MAPS_TO,,<auto>,1758626841289,
